cod_municipio,anio,cod_departamento,nombre_departamento,nombre_municipio,pobl_rur,pobl_urb,pobl_tot,discapital,altura,areaoficialhas,indrural,DF_desemp_fisc,y_total,y_corr,y_transf,y_cap_regalias,y_cap_transf,g_cap_FBKF,MDM,SGP_total,hectareas_formalizadas,hectareas_adjudicadas,n_registros_formalizacion,n_registros_adjudicacion,n_asesinatos_sel_civiles_cmh,n_lideres_tierras_amb_cmh,n_homicidios_firmantes_paz,hectareas_coca,n_extorsiones,vrf_peq_productor,vrf_grande_productor,vrf_mediano_productor,vrf_mujer_rural,nuf_peq_productor,nuf_mujer_rural,vrf_credito_total,n_acciones_belicas,n_homicidios_md,n_homicidios_md_hombres,n_homicidios_md_mujeres,n_homicidios_md_rural,n_homicidios_md_urbano,n_lideres_asesinados_SD,n_lideres_rurales_SD,pdet,pnis,tasa_asesinatos_sel_civiles,tasa_lideres_tierras_amb,tasa_firmantes_paz,tasa_homicidios_md,tasa_homicidios_md_hombres,tasa_homicidios_md_mujeres,tasa_homicidios_md_rural,tasa_homicidios_md_urbano,prop_homicidios_md_rural,ln_homicidios_md,tasa_extorsiones,SGP_total_mill,vrf_peq_pc,vrf_grande_pc,vrf_mediano_pc,vrf_credito_total_pc,tasa_acciones_belicas,ln_acciones_belicas,tasa_lideres_asesinados_SD,tasa_lideres_rurales_SD,ln_lideres_asesinados_SD
05101,2014,05,Antioquia,Ciudad Bolívar,10999,16211,27210,61.592681884765625,1180,28500,0.4042263925075531,67.47049942474344,24252.68347,6431.233832000001,1036.600615,2272.01544,14260.40237,15687.659508000004,NA,9061309416,0,0,0,0,0,0,0,0,2,1560.110392,2354.348199,6391.051232,0,387,0,10305.509823,0,22,21,1,7,15,0,0,0,0,0,0,0,80.8526277104006,77.17750826901874,3.6751194413818444,25.725836089672914,55.12679162072767,0.3181818181818182,3.1354942159291497,7.350238882763689,9061.309416,57.33592032341051,86.525108379272325,234.8787663359059,378.7397950385888,0,0,0,0,0
05101,2015,05,Antioquia,Ciudad Bolívar,10884,16200,27084,61.592681884765625,1180,28500,0.4018608629703522,68.55370850665733,24343.56640625,6968.1357421875,1075.90771484375,1225.66333007812,15174.19140625,5906.3388671875,NA,9564024523,0,0,0,0,0,0,0,0,8,1171.214283,1157.600576,10588.094315,0,268,0,12916.909174,0,41,38,3,28,13,0,0,0,0,0,0,0,151.38088908580713,140.3042386648944,11.076650420912715,103.38207059518535,47.99881849062177,0.6829268292682927,3.7376696182833684,29.537734455767243,9564.024523,43.24377060256979,42.74112302466401,390.93539783636095,476.92029146359476,0,0,0,0,0
05101,2016,05,Antioquia,Ciudad Bolívar,10769,16188,26957,61.592681884765625,1180,28500,0.39948806166648865,69.68,24735.669512,7300.901717999999,983.4562,0,14315.295259999999,1861.404268,53.81444965901649,10149316531,0,0,0,0,0,0,0,0,2,1255.385936,9033.800001,8114.672229,0,255,0,18403.858165999998,0,27,27,0,12,15,0,0,0,0,0,0,0,100.1595132989576,100.1595132989576,0,44.51533924398115,55.644174054976446,0.4444444444444444,3.332204510175204,7.419223207330193,10149.316531,46.56994235263567,335.11889308899356,301.0228226063731,682.7116580480023,0,0,0,0,0
05101,2017,05,Antioquia,Ciudad Bolívar,10651,16177,26828,61.592681884765625,1180,28500,0.39701059460639954,73.71293467142667,27977.052689810545,7830.230682373047,992.3078918457031,89.322984,15797.9423828125,6373.56298828125,54.388102357028345,9818126190,0,0,0,0,0,0,0,0,0,1271.960284,11505.954322,15938.882142,0,251,0,28716.796748,1,22,21,1,8,14,0,0,0,0,0,0,0,82.0038765468913,78.2764276129417,3.727448933949605,29.81959147159684,52.18428507529447,0.36363636363636365,3.1354942159291497,0,9818.12619,47.411670046220365,428.8785717161175,594.1136924854629,1070.4039342478009,3.727448933949605,0.6931471805599453,0,0,0
05101,2018,05,Antioquia,Ciudad Bolívar,10514,15604,26118,61.592681884765625,1180,28500,0.4025576114654541,73.3594533,33476.15014274,8570.81975896,1103.6694400000001,2366.687232,15275.87889939,5950.262784,56.28760837148629,10510032064,44.2052,0,1,0,0,0,0,0,2,1510.832743,6980.964776,14619.058825,0,235,0,23110.856344,0,42,39,3,21,21,0,0,0,0,0,0,0,160.80863772111186,149.32230645531817,11.486331265793705,80.40431886055593,80.40431886055593,0.5,3.7612001156935624,7.657554177195804,10510.032064,57.846417911019216,267.2855799065778,559.7311748602496,884.8631726778466,0,0,0,0,0
05101,2019,05,Antioquia,Ciudad Bolívar,10245,15915,26160,61.592681884765625,1180,28500,0.3916284441947937,70.86966760204118,38151.98806689,9546.087956759999,1262.932749,1467.172996,18425.46040645,16881.57518801,63.9335399311955,11821445171,4.1918,0,23,0,0,0,0,0,3,1954.746682,13450.30515,14462.556058,3.2,325,1,29867.60789,0,29,24,5,17,12,0,0,0,0,0,0,0,110.85626911314984,91.74311926605505,19.113149847094803,64.98470948012232,45.87155963302752,0.5862068965517241,3.4011973816621555,11.46788990825688,11821.445171,74.72273249235474,514.1553956422018,552.8500022171254,1141.728130351682,0,0,0,0,0
05101,2020,05,Antioquia,Ciudad Bolívar,10030,16283,26313,61.592681884765625,1180,28500,0.38118040561676025,72.34,33733.82787488,8426.4992555,1111.97629197,0,19778.16753775,5444.438672349999,62.451263427734375,12213267915,9.882200000000001,0,32,0,0,0,0,0,7,2058.012049,1178.082916,18910.347413,0,286,0,22146.442378,0,46,40,6,34,12,0,0,0,0,0,0,0,174.81853076426103,152.01611370805304,22.802417056207958,129.21369665184508,45.604834112415915,0.7391304347826086,3.8501476017100584,26.602819898909285,12213.267915,78.21274841333181,44.771896629042686,718.6693806483487,841.6540256907232,0,0,0,0,0
05101,2021,05,Antioquia,Ciudad Bolívar,9915,16806,26721,61.592681884765625,1180,28500,0.371056467294693,71.74732980274744,37516.577348,9225.173233,1092.683553,0,21200.054291,1712.204718,55.264808654785156,12948061062,5.768400000000001,0,19,0,3,0,0,0,9,2110.681644,7494.650063,17022.070083,46.1,251,5,26627.401789999996,0,46,39,7,26,20,0,0,0,0,11.227124733355787,0,0,172.1492459114554,145.95262153362523,26.196624377830172,97.3017476890835,74.84749822237193,0.5652173913043478,3.8501476017100584,33.68137420006736,12948.061062,78.98962029864151,280.47790363384604,637.0296801392163,996.4972040717038,0,0,0,0,0
05101,2022,05,Antioquia,Ciudad Bolívar,9884,17250,27134,61.592681884765625,1180,28500,0.3642662465572357,70.91001048584356,46447.727646,12186.131084,1328.3761789999999,277.838516,26089.179296,4664.760447,60.47911736853264,13948296710,1.4711,0,11,0,1,0,0,0,7,2093.7135620117188,1532.260498046875,17252.72998046875,51,242,13,20878.704040527344,0,23,21,2,9,14,0,0,0,0,3.6854131348124124,0,0,84.76450210068549,77.39367583106066,7.370826269624825,33.16871821331171,51.59578388737378,0.391304347826087,3.1780538303479458,25.79789194368689,13948.29671,77.16199461972872,56.470129654561624,635.8343768139143,769.4665010882046,0,0,0,0,0
05101,2023,05,Antioquia,Ciudad Bolívar,9883,17674,27557,61.592681884765625,1180,28500,0.3586384654045105,NA,48046.283971,12045.07081505,1215.26728705,NA,27452.61051275,9380.61387,63.65583014600667,14793882006,0,0,0,0,6,0,0,0,3,1166.652142,4825.725402,11168.082115,0,108,0,17160.459659,0,20,20,0,13,7,0,0,0,0,21.773052219036906,0,0,72.57684073012302,72.57684073012302,0,47.17494647457996,25.40189425554306,0.65,3.044522437723423,10.886526109518453,14793.882006,42.33596334869543,175.11795195413143,405.27205846064516,622.7259737634721,0,0,0,0,0
05107,2012,05,Antioquia,Briceño,6265,2463,8728,91.76888275146484,1200,40600,0.7178047895431519,64.7,7996.045,2487.978,950.903,53.14,4818.911,4657.123,NA,4857604299,0,0,0,0,0,0,0,53,0,723.809,0,117.745,0,121,0,841.554,7,11,11,0,7,4,0,0,1,1,0,0,0,126.03116406966087,126.03116406966087,0,80.20164986251146,45.82951420714941,0.6363636363636364,2.4849066497880004,0,4857.604299,82.9295371219065,0,13.490490375802016,96.42002749770852,80.20164986251146,2.0794415416798357,0,0,0
05107,2013,05,Antioquia,Briceño,6227,2493,8720,91.76888275146484,1200,40600,0.714105486869812,74.87,12974.847000000002,5353.7880000000005,1450.133,1257.749,5890.885,6467.772,NA,5788985322,0,0,0,0,0,0,0,5,1,737.566052,0,342.9,0,110,0,1080.466052,7,12,11,1,11,1,0,0,1,1,0,0,0,137.61467889908258,126.1467889908257,11.46788990825688,126.1467889908257,11.46788990825688,0.9166666666666666,2.5649493574615367,11.46788990825688,5788.985322,84.5832628440367,0,39.32339449541284,123.90665733944954,80.27522935779817,2.0794415416798357,0,0,0
05107,2014,05,Antioquia,Briceño,6190,2521,8711,91.76888275146484,1200,40600,0.7105957865715027,78.21370584564431,14049.440999999999,6280.617,1209.663,344.883,6145.769,9247.194,NA,5741060212,0,0,0,0,0,0,0,27,0,537.615269,0,797.6,0,86,0,1335.215269,7,11,11,0,8,3,0,0,1,1,0,0,0,126.2771208816439,126.2771208816439,0,91.83790609574102,34.43921478590288,0.7272727272727273,2.4849066497880004,0,5741.060212,61.71682573757319,0,91.56239237745379,153.279218115027,80.3581678337734,2.0794415416798357,0,0,0
05107,2015,05,Antioquia,Briceño,6156,2546,8702,91.76888275146484,1200,40600,0.7074235677719116,81.8590378477991,20769.33203125,8480.0517578125,1518.17004394531,580.880004882812,6692.84814453125,8719.29296875,NA,6687168713,0,0,0,0,1,0,0,91.5,0,509.875,0,65,0,75,0,574.875,1,23,22,1,21,2,0,0,1,1,11.491611123879567,0,0,264.30705584923004,252.8154447253505,11.491611123879567,241.32383360147094,22.983222247759134,0.9130434782608695,3.1780538303479458,0,6687.168713,58.59285221788095,0,7.4695472305217185,66.06239944840267,11.491611123879567,0.6931471805599453,0,0,0
05107,2016,05,Antioquia,Briceño,6124,2568,8692,91.76888275146484,1200,40600,0.7045559287071228,82.68,18794.660000000003,9871.337000000001,1366.8319999999999,0,6725.391,6726.258,53.50853010279778,6505360872,0,0,0,0,8,0,0,736.9,1,871.263694,0,154.550618,0,115,0,1025.814312,0,17,16,1,15,2,0,0,1,1,92.03865623561896,0,0,195.58214450069028,184.07731247123792,11.50483202945237,172.57248044178556,23.00966405890474,0.8823529411764706,2.8903717578961645,11.50483202945237,6505.360872,100.23742452830189,0,17.78078900138058,118.01821352968246,0,0,0,0,0
05107,2017,05,Antioquia,Briceño,6094,2588,8682,91.76888275146484,1200,40600,0.701911985874176,83.5744726310797,24223.77769088745,12752.378765106201,1769.2025413513184,0,7432.94921875,11599.2783203125,46.04470168514061,7326079186,0,0,0,0,2,1,0,414.9,0,1577.73008,0,125.312108,45.5,163,5,1703.0421880000001,1,20,17,3,14,6,0,0,1,1,23.0361667818475,11.51808339092375,0,230.361667818475,195.80741764570377,34.55425017277125,161.25316747293252,69.1085003455425,0.7,3.044522437723423,0,7326.079186,181.724266298088,0,14.433553098364431,196.15781939645242,11.51808339092375,0.6931471805599453,0,0,0
05107,2018,05,Antioquia,Briceño,5487,2552,8039,91.76888275146484,1200,40600,0.6825475692749023,81.64202326,25462.158814,11013.821956999998,1692.245926,1168.66368,6929.750256,15925.271552,57.30940551109727,7199717919,0,0,0,0,1,0,0,289,3,1188.162193,0,116.149433,0,119,0,1304.311626,1,6,6,0,4,2,0,0,1,1,12.439358129120537,0,0,74.63614877472322,74.63614877472322,0,49.75743251648215,24.878716258241074,0.6666666666666666,1.9459101490553132,37.31807438736161,7199.717919,147.79975034208235,0,14.448243935812913,162.24799427789523,12.439358129120537,0.6931471805599453,0,0,0
05107,2019,05,Antioquia,Briceño,5402,2663,8065,91.76888275146484,1200,40600,0.6698077917098999,78.92995540509892,22731.11654514,11622.673691549999,1823.65088797,0,8303.92824518,8265.65544024,61.9506571426856,7912414851,0,0,0,0,0,0,0,90.7,0,1317.652213,0,199.780389,41,139,3,1517.432602,0,10,9,1,8,2,0,0,1,1,0,0,0,123.99256044637322,111.59330440173589,12.399256044637323,99.19404835709858,24.798512089274645,0.8,2.3978952727983707,0,7912.4148510000005,163.37907166769995,0,24.771281959082458,188.1503536267824,0,0,0,0,0
05107,2020,05,Antioquia,Briceño,5355,2765,8120,91.76888275146484,1200,40600,0.6594827771186829,73.62,21650.85215372,10371.64603407,2089.58172837,225.690887,8853.61588667,5439.66181367,50.14872741699219,8426615865,15.1407,0,9,0,0,0,0,88.6,2,1882.789948,0,716.5,46.571719,195,6,2599.289948,0,4,4,0,4,0,0,0,1,1,0,0,0,49.26108374384236,49.26108374384236,0,49.26108374384236,0,1,1.6094379124341003,24.63054187192118,8426.615865,231.87068325123153,0,88.23891625615764,320.10959950738913,0,0,0,0,0
05107,2021,05,Antioquia,Briceño,5294,2952,8246,91.76888275146484,1200,40600,0.6420082449913025,77.6080613516855,25852.092658,11976.40104075,1719.22626175,132.540693,9052.51820225,11488.185919000001,43.72535705566406,8122757147,30.2155,0,12,0,2,0,1,363.1,2,1912.698233,0,657,180.213,186,17,2569.698233,0,6,4,2,5,1,0,0,1,1,24.25418384671356,0,12.12709192335678,72.76255154014068,48.50836769342712,24.25418384671356,60.6354596167839,12.12709192335678,0.8333333333333334,1.9459101490553132,24.25418384671356,8122.757147,231.95467293233082,0,79.67499393645404,311.62966686878485,0,0,0,0,0
05107,2022,05,Antioquia,Briceño,5278,3095,8373,91.76888275146484,1200,40600,0.6303594708442688,74.65867649771779,25140.863750999997,12547.404679499998,1672.6715835,132.540693,10436.2124115,5232.498907,44.10975509124237,8408236985,0.2733,0,1,0,1,0,0,417.6,5,2339.1357975006104,0,1445.657615661621,134.94467163085938,207,14,3784.7934131622314,3,11,11,0,10,1,0,0,1,1,11.943150603129105,0,0,131.37465663442015,131.37465663442015,0,119.43150603129105,11.943150603129105,0.9090909090909091,2.4849066497880004,59.715753015645525,8408.236985,279.36651110720294,0,172.65706624407272,452.02357735127566,35.829451809387315,1.3862943611198906,0,0,0
05107,2023,05,Antioquia,Briceño,5278,3226,8504,91.76888275146484,1200,40600,0.6206490993499756,NA,24907.773602,10591.44575275,1978.30668775,NA,11877.89929775,6924.970137,52.4060802785853,9677799403,0,0,0,0,3,1,0,534.5,2,1222.714419,0,566.646663,59.841236,81,5,1789.361082,5,8,8,0,8,0,1,0,1,1,35.27751646284102,11.75917215428034,0,94.07337723424271,94.07337723424271,0,94.07337723424271,0,1,2.1972245773362196,23.51834430856068,9677.799403,143.7810934854186,0,66.63295660865475,210.41405009407336,58.795860771401685,1.791759469228055,11.75917215428034,0,0.6931471805599453
05113,2012,05,Antioquia,Buriticá,5204,1512,6716,64.9544906616211,1600,36800,0.774865984916687,58.62,8055.460999999999,1890.444,1222.999,341.76099999999997,4150.8,3319.305,NA,5273225725,0,0,0,0,0,0,0,0,0,756.238,0,10,0,189,0,766.238,1,3,3,0,1,2,0,0,0,0,0,0,0,44.66944609886837,44.66944609886837,0,14.88981536628946,29.77963073257892,0.3333333333333333,1.3862943611198906,0,5273.225725,112.60244192972007,0,1.4889815366289458,114.09142346634903,14.88981536628946,0.6931471805599453,0,0,0
05113,2013,05,Antioquia,Buriticá,5166,1523,6689,64.9544906616211,1600,36800,0.7723127603530884,61.14,10827.544334000002,2130.214706,1384.4512120000002,1246.780319,5606.179511,5592.954427,NA,5882297675,0,0,0,0,0,0,0,0,0,731.523917,0,25,0,163,0,756.523917,0,6,6,0,3,3,0,0,0,0,0,0,0,89.69950665271341,89.69950665271341,0,44.849753326356705,44.849753326356705,0.5,1.9459101490553132,0,5882.297675,109.36222409926745,0,3.7374794438630587,113.0997035431305,0,0,0,0,0
05113,2014,05,Antioquia,Buriticá,5117,1536,6653,64.9544906616211,1600,36800,0.7691267132759094,66.38263598664763,11375.52,2789.803,1624.1509999999998,1067.863,5974.73,7051.166,NA,5807090519,0,0,0,0,0,0,0,0,1,939.939866,0,191.77,0,189,0,1131.7098660000001,0,7,7,0,7,0,0,0,0,0,0,0,0,105.21569216894633,105.21569216894633,0,105.21569216894633,0,1,2.0794415416798357,15.030813166992335,5807.090519,141.2806051405381,0,28.8245904103412,170.10519555087933,0,0,0,0,0
05113,2015,05,Antioquia,Buriticá,5050,1551,6601,64.9544906616211,1600,36800,0.7650356292724609,63.291810595507535,13137.6728515625,2968.19702148437,1703.64794921875,733.343994140625,6636.55615234375,3259.36596679687,NA,6653409452,0,0,0,0,0,0,0,0,1,718.310553,0,80,0,144,0,798.310553,0,4,4,0,4,0,0,0,0,0,0,0,0,60.596879260718076,60.596879260718076,0,60.596879260718076,0,1,1.6094379124341003,15.149219815179519,6653.409452,108.81844462960159,0,12.119375852143614,120.9378204817452,0,0,0,0,0
05113,2016,05,Antioquia,Buriticá,4998,1568,6566,64.9544906616211,1600,36800,0.7611940503120422,59.06,10562.056,2279.034,1608.24,699.223,6897.238,3478,36.09425916056493,7100351310,0,0,0,0,0,0,0,0,0,844.287462,0,0,0,168,0,844.287462,0,5,4,1,2,3,0,0,0,0,0,0,0,76.14986293024673,60.919890344197384,15.229972586049346,30.459945172098692,45.689917758148034,0.4,1.791759469228055,0,7100.35131,128.58474901005178,0,0,128.58474901005178,0,0,0,0,0
05113,2017,05,Antioquia,Buriticá,4944,1587,6531,64.9544906616211,1600,36800,0.7570050358772278,62.61385347121226,13803.631632439208,2579.9921226501465,1856.2003784179688,280.577376,8282.52734375,3131.61181640625,32.87564048581475,7398627825,0,0,0,0,0,0,0,0,1,1085.851003,63,0,0,193,0,1148.851003,2,3,3,0,2,1,0,0,0,0,0,0,0,45.934772622875514,45.934772622875514,0,30.62318174858368,15.31159087429184,0.6666666666666666,1.3862943611198906,15.31159087429184,7398.627825,166.2610630837544,9.64630225080386,0,175.90736533455825,30.62318174858368,1.0986122886681098,0,0,0
05113,2018,05,Antioquia,Buriticá,7119,2235,9354,64.9544906616211,1600,36800,0.7610647678375244,65.83114344,13311.427298,3048.6881759999997,1661.148506,368.913152,7533.031273,3983.0464,41.28371900874596,7076902725,0,0,0,0,1,0,0,0,0,677.260429,149.553,95,6,135,1,921.813429,0,8,8,0,7,1,0,0,0,0,10.690613641223006,0,0,85.52490912978405,85.52490912978405,0,74.83429548856104,10.690613641223006,0.875,2.1972245773362196,0,7076.902725,72.40329580927946,15.988133418858242,10.156082959161855,98.54751218729956,0,0,0,0,0
05113,2019,05,Antioquia,Buriticá,7196,2306,9502,64.9544906616211,1600,36800,0.7573142647743225,75.9120848512676,20598.250638,6525.452074000001,3115.872221,1554.760973,7890.646586,9743.718838,47.6840169839016,7227629565,0,0,0,0,0,0,0,0,0,407.080734,0,595.335821,25.2,74,5,1002.416555,0,2,2,0,2,0,0,0,0,0,0,0,0,21.048200378867605,21.048200378867605,0,21.048200378867605,0,1,1.0986122886681098,0,7227.629565,42.84158429804252,0,62.653738265628284,105.49532256367081,0,0,0,0,0
05113,2020,05,Antioquia,Buriticá,7264,2370,9634,64.9544906616211,1600,36800,0.7539962530136108,76.27,16472.167207680002,6273.67601739,1741.18786,19.48946,8669.23896813,6302.0820187,48.60856246948242,7820238192,0,0,0,0,0,0,0,0,1,431.553745,0,261.640605,53.3,75,7,693.19435,0,4,4,0,4,0,0,0,0,0,0,0,0,41.519618019514226,41.519618019514226,0,41.519618019514226,0,1,1.6094379124341003,10.379904504878557,7820.238192,44.79486661822711,0,27.158044944986504,71.95291156321362,0,0,0,0,0
05113,2021,05,Antioquia,Buriticá,7182,2601,9783,64.9544906616211,1600,36800,0.7341306209564209,80.87490810340263,37645.644799,7762.987423,1856.724861,4396.545616,9322.064415,6322.311844,39.443016052246094,8763693863,0,0,0,0,0,0,0,0,2,494.427,0,50,43.8,64,6,544.427,0,14,14,0,13,1,0,0,0,0,0,0,0,143.1053868956353,143.1053868956353,0,132.88357354594706,10.221813349688235,0.9285714285714286,2.70805020110221,20.44362669937647,8763.693863,50.53940509046305,0,5.110906674844117,55.650311765307166,0,0,0,0,0
05113,2022,05,Antioquia,Buriticá,7160,2774,9934,64.9544906616211,1600,36800,0.720757007598877,78.90455671880925,33187.947196,11411.609102000002,2597.0011630000004,8254.269779,10964.993684,10281.910589,55.03056675639314,10881740991,0.222197,0,1,0,0,0,0,0,0,601.1135139465332,0,0,115.9000015258789,67,9,601.1135139465332,0,8,7,1,8,0,0,0,0,0,0,0,0,80.53150795248642,70.46506945842562,10.066438494060803,80.53150795248642,0,1,2.1972245773362196,0,10881.740991,60.51072216091536,0,0,60.51072216091536,0,0,0,0,0
05113,2023,05,Antioquia,Buriticá,7159,2930,10089,64.9544906616211,1600,36800,0.7095847129821777,NA,75068.319356000007,12331.87967915,2996.38529515,25205.326976,13700.52018325,51487.158109,65.33668586644639,12316170486,0,0,0,0,0,0,0,0,1,127.635519,430,63.6,0,14,0,621.2355190000001,0,10,8,2,10,0,0,0,0,0,0,0,0,99.11785112498761,79.29428089999008,19.82357022499752,99.11785112498761,0,1,2.3978952727983707,9.91178511249876,12316.170486,12.650958370502527,42.620675983744675,6.303895331549212,61.57552968579642,0,0,0,0,0
05120,2012,05,Antioquia,Cáceres,26927,7938,34865,153.96221923828125,114,199600,0.7723218202590942,69.31,20117.758000000005,2937.237,966.6099999999999,0,14398.424,13411.788,NA,11571466601,0,0,0,0,0,0,0,290,3,747.425184,1736.4,1659.746,0,84,0,4143.571184,13,24,18,6,16,8,0,0,1,1,0,0,0,68.83694249247095,51.62770686935322,17.20923562311774,45.89129499498064,22.94564749749032,0.6666666666666666,3.2188758248682006,8.60461781155887,11571.466601,21.43769350351355,49.80352789330274,47.60493331421196,118.84615471102826,37.28667718342177,2.6390573296152584,0,0,0
05120,2013,05,Antioquia,Cáceres,27634,8189,35823,153.96221923828125,114,199600,0.7714038491249084,73.13,33827.276,3883.1890000000003,1051.733,8435.163,16012.443,32859.563,NA,13346701766,0,0,0,0,0,0,0,143,3,1486.39,2500,3883.4,0,122,0,7869.790000000001,6,23,19,4,22,1,0,0,1,1,0,0,0,64.20456131535606,53.038550651815875,11.166010663540185,61.413058649471004,2.791502665885046,0.9565217391304348,3.1780538303479458,8.374507997655137,13346.701766,41.49261647544874,69.78756664712616,108.40521452697988,219.68539764955477,16.749015995310273,1.9459101490553132,0,0,0
05120,2014,05,Antioquia,Cáceres,28363,8441,36804,153.96221923828125,114,199600,0.7706499099731445,67.3952300645085,25692.174000000003,4442.648,1118.452,3272.511,15858.792,17762.975,NA,12653094520,0,0,0,0,2,0,0,510,3,1066.218658,7371.298,1803.3,0,109,0,10240.816658,4,27,24,3,21,6,0,0,1,1,5.434191935659167,0,0,73.36159113139875,65.21030322791,8.15128790348875,57.05901532442126,16.3025758069775,0.7777777777777778,3.332204510175204,8.15128790348875,12653.09452,28.9701841647647,200.28524073470274,48.99739158787089,278.25281648733835,10.868383871318334,1.6094379124341003,0,0,0
05120,2015,05,Antioquia,Cáceres,29111,8695,37806,153.96221923828125,114,199600,0.7700100541114807,71.86486575072519,27067.52734375,5148.21728515625,1159.61254882812,3451.08056640625,15532.3662109375,12153.6650390625,NA,14083386449,0,0,0,0,3,0,0,420.1,0,241.63,540,1805.462976,0,29,0,2587.092976,1,26,25,1,23,3,0,0,1,1,7.935248373274083,0,0,68.77215256837539,66.12706977728404,2.6450827910913612,60.836904195101305,7.935248373274083,0.8846153846153846,3.295836866004329,0,14083.386449,6.391313548114056,14.28344707189335,47.75599047770195,68.43075109770935,2.6450827910913612,0.6931471805599453,0,0,0
